"","V1","V2","V3"
"128",1.30445751933355e-06,-3.75367932307713e-06,2.1377820693969e-05
"129",1.44265660816478e-06,-3.62396753631349e-06,2.27774335952578e-05
"130",6.57535271692257e-07,-4.51538155293505e-06,2.27839303683524e-05
"131",8.14464588258443e-07,-3.2225220488222e-06,1.9573840880624e-05
"132",1.2983260454047e-07,-2.80478948332226e-06,1.9738660286761e-05
"133",1.1455516650555e-06,-3.01230359573085e-07,1.68133209532737e-05
"134",1.08446831707215e-06,-3.09782312668429e-06,1.93225866215926e-05
"135",4.72038727343108e-07,-5.12448714953661e-06,2.34917715287261e-05
"136",2.41260347644209e-07,-5.01432531135641e-06,2.42818095420896e-05
"137",-5.0937984682937e-07,-3.01716243963128e-06,2.0611098952944e-05
"138",1.6900698769005e-08,-3.10685340727695e-06,2.06376167495302e-05
"139",3.12716590537626e-07,-4.4352526470925e-06,2.19042168669216e-05
"140",-7.61054993177065e-07,-3.47430989390463e-06,2.21988405039326e-05
"141",6.49460507458159e-07,-4.34176857478874e-06,2.20205367032936e-05
"142",-2.83363817380843e-08,-1.18765909655347e-06,1.77150326721106e-05
"143",-1.19588612209001e-07,-4.74327874028948e-06,2.31099695830625e-05
"144",1.03142752511474e-06,-4.91453672666845e-06,2.43362732612818e-05
"145",-5.84475079284859e-07,-4.68680546793616e-06,2.35989076054341e-05
"146",-1.01137740989232e-07,-3.81962001453025e-06,2.16336587140288e-05
"147",5.46069478529652e-07,-3.05322896737688e-06,2.06748625262965e-05
"148",-4.28710561623439e-07,-4.70920152033939e-06,2.43822771093303e-05
"149",6.28279841832175e-07,-3.36445004362027e-06,2.01787008446426e-05
"150",-1.35071507982709e-07,-4.9179675507827e-06,2.34238945967122e-05
"151",6.34423993448455e-07,-4.58767358214091e-06,2.18500714803331e-05
"152",-3.42685847943992e-07,-3.24717655701712e-06,2.04229184625547e-05
"153",1.88640317634857e-06,-2.23411419737079e-06,1.96936221709479e-05
"154",2.66168199637e-07,-3.43372678522861e-06,2.12955782547495e-05
"155",-1.16728511831214e-07,-4.3061583681961e-06,2.32587752330694e-05
"156",1.96174856735063e-07,-3.29315497797221e-06,2.20856686181077e-05
"157",-7.87406757277873e-07,-4.68860157190167e-06,2.41719496168201e-05
"158",-7.81442175715769e-08,-4.4714708376084e-06,2.21124810104718e-05
