"","V1","V2","V3"
"225",2.62865388294206e-06,-1.97803132033171e-05,3.88245919729101e-05
"226",1.47044758938499e-06,-2.16330849700493e-05,4.18143424872888e-05
"227",3.20328967341186e-06,-2.24521065108116e-05,4.15844281520978e-05
"228",2.42526537853097e-06,-2.18631672073443e-05,4.13450921468322e-05
"229",1.78597428676841e-06,-1.8983713952202e-05,3.84082301176262e-05
"230",2.04003907422439e-06,-1.99227358218103e-05,3.90763813553644e-05
"231",2.37575437057402e-06,-2.21910451770505e-05,4.20504401149782e-05
"232",1.5693676553891e-06,-2.07950046105156e-05,3.99876837568114e-05
"233",1.5941127399199e-06,-1.86820246608808e-05,3.81526002118391e-05
"234",1.20945411912351e-06,-1.99738198296636e-05,4.01285055145059e-05
"235",1.27010362241017e-06,-2.27445120505105e-05,4.42077673545733e-05
"236",2.13155083414137e-06,-2.16020094781339e-05,4.15504889068034e-05
"237",1.7884918716156e-06,-1.9773016011736e-05,3.92172377003756e-05
"238",1.92308799672123e-06,-2.1430837597174e-05,4.07076044620002e-05
"239",2.14763141792658e-06,-2.1980516260758e-05,4.21016459236206e-05
"240",1.08215508182996e-06,-1.7400706584829e-05,3.6446819789613e-05
"241",2.11852539899369e-06,-2.15109099190939e-05,4.07030734872311e-05
"242",9.34116797036521e-07,-2.08032156902108e-05,4.08455143348164e-05
"243",1.64816761185905e-06,-1.96200502738456e-05,3.91946283477674e-05
"244",2.10760610496464e-06,-2.20135076704846e-05,4.14051011667924e-05
"245",3.01433226814837e-06,-2.07419271025687e-05,3.88964585131943e-05
"246",1.63411170192666e-06,-1.97099322917464e-05,3.95887745814705e-05
"247",1.42118468801843e-06,-2.11180991252505e-05,4.09658550004141e-05
"248",1.72348843037632e-06,-2.24297585921337e-05,4.29660288986475e-05
"249",1.51615541757992e-06,-2.09250522559151e-05,4.10076425443008e-05
"250",2.06502112460439e-06,-2.12842125123259e-05,4.03262766114876e-05
"251",2.15625333696713e-06,-2.12293309551507e-05,4.06445213308756e-05
"252",1.47333985308e-06,-1.94025882704857e-05,3.90784447293647e-05
"253",1.26858359752519e-06,-1.904169102328e-05,3.78823493350724e-05
"254",1.71360367328005e-06,-1.9221113718253e-05,3.88225338039426e-05
"255",2.10631929528298e-06,-2.15383935374058e-05,4.24093014095617e-05
"256",2.08443550890591e-06,-2.02930204117447e-05,3.94287386905703e-05
"257",1.16758293261658e-06,-1.96987436596625e-05,3.9149873725408e-05
"258",1.83963368714462e-06,-1.94105563578735e-05,3.74959932993382e-05
"259",1.27635203386055e-06,-1.98311958950206e-05,3.89151774308781e-05
"260",1.67430383465218e-06,-2.27583077607702e-05,4.34205401660186e-05
"261",1.66661758608922e-06,-2.00508781110728e-05,3.97340192647606e-05
"262",2.1069568047014e-06,-2.05216369478131e-05,3.93024869413925e-05
"263",3.30780546766894e-07,-1.97268308440441e-05,4.00060062887221e-05
"264",2.23314538685421e-06,-2.07306292904011e-05,3.92789468818001e-05
"265",2.07844424411149e-06,-2.12698667361204e-05,4.02842973243776e-05
"266",2.40852630419612e-06,-2.00552605035233e-05,3.8287970461016e-05
"267",2.95982836394578e-06,-2.10146659910549e-05,4.02787077035926e-05
"268",2.45363312866445e-06,-1.86153905757802e-05,3.6192956842696e-05
"269",1.83380253064154e-06,-1.89091371424043e-05,3.74155916333744e-05
"270",2.24009912974367e-06,-2.0229462041252e-05,3.89785317359814e-05
"271",2.07228365008489e-06,-1.92333823806943e-05,3.79918227156763e-05
"272",1.33781172296526e-06,-1.9964752466941e-05,3.98562676781597e-05
"273",1.48692019517143e-06,-1.95216056551787e-05,3.73617595831451e-05
"274",1.67084714641617e-06,-1.93826481368999e-05,3.85735288785536e-05
"275",2.35300572853861e-06,-2.0746192597946e-05,4.01006252879403e-05
"276",1.74062573368047e-06,-2.1682079386351e-05,4.23133628001222e-05
"277",2.14944082805558e-06,-1.98930346205429e-05,3.81911060191303e-05
