"","V1","V2","V3"
"80",5.2175661777655e-07,-6.90329971453801,1.34250349141612e-05
"81",4.58563974710877e-07,-6.9809000603004,1.3240489678627e-05
"82",5.86353196714981e-07,-10.0274415422337,1.86167919927917e-05
"83",1.89497054213784e-06,-8.03998105411311,1.41513337250437e-05
"84",6.17337891448756e-07,-6.88068356116747,1.36669042210011e-05
"85",5.97511338503035e-07,-7.24607130577716,1.42550221704493e-05
"86",7.22536057397898e-07,-6.87427446558059,1.34864331882772e-05
"87",1.25241395868528e-06,-8.00949734425882,1.46713661136003e-05
"88",5.60184431364825e-07,-5.66288449408758,1.18663902277105e-05
"89",2.83185608123303e-06,-7.64060871453261,1.24652111039814e-05
"90",1.11839150505798e-06,-8.1783333491322,1.61295275530154e-05
"91",1.25145014640789e-06,-6.16966085520253,1.21301178961601e-05
"92",2.03288138009986e-06,-7.29516805429736,1.26425747272583e-05
"93",2.03168104875915e-06,-7.39914169813208,1.33210760092619e-05
"94",-3.17948050969118e-07,-7.18336495070997,1.55526321349762e-05
"95",9.02852691063145e-07,-6.53552470977882,1.27215379481836e-05
"96",8.44764920711424e-07,-8.56580556913172,1.64386749301597e-05
"97",-4.39645164711118e-07,-7.92669366004716,1.6569703765616e-05
"98",1.77013366544291e-07,-6.25548478381397,1.32333608498915e-05
"99",6.69780768612679e-07,-7.58256736905376,1.48210230978905e-05
"100",9.55350661986145e-07,-6.88915153792424,1.31297087217138e-05
"101",1.04276793251983e-06,-6.98617933871529,1.33176711907933e-05
"102",9.76637854004629e-07,-8.88947907789034,1.62174120470941e-05
"103",1.20886567240755e-06,-6.07284255473618,1.15390874667992e-05
"104",-3.52707951672779e-07,-8.45898221633153,1.70544110133501e-05
"105",5.70815350743629e-07,-6.16395585338543,1.24380266679512e-05
"106",1.6357413264931e-06,-7.47710002049902,1.36345781003444e-05
"107",1.96298185294125e-06,-8.16482417931438,1.37904280543095e-05
"108",1.00517440253623e-06,-6.34355437386362,1.24614031444937e-05
"109",1.49733553326597e-06,-7.15808202386771,1.33459175899813e-05
"110",2.1839417265799e-07,-6.9930631639956,1.44316461138846e-05
"111",-7.88440234998251e-08,-7.84679143733137,1.56630526481884e-05
"112",1.26996375091637e-06,-9.10384056445858,1.66499683456683e-05
"113",-3.7944366912729e-07,-8.09380886855735,1.66692798388853e-05
"114",-8.32621142706857e-07,-9.7575742503602,1.90758854341408e-05
"115",1.76409132396298e-06,-9.36041787835638,1.5774453006229e-05
"116",2.11788465628571e-06,-6.77742815982844,1.19654004739959e-05
"117",1.07445809053329e-07,-7.97674885267432,1.62112955100242e-05
"118",6.59380655063464e-07,-6.79722949124888,1.33804914976073e-05
"119",1.6826440972385e-06,-5.53049158608447,1.05562947936483e-05
"120",1.25208064366868e-06,-6.7764300688811,1.26275100513671e-05
"121",1.40995790756305e-06,-7.47800139677554,1.34216358466567e-05
"122",-6.43252164157138e-07,-5.7020798183059,1.27252419178363e-05
"123",7.30880336245603e-07,-5.80016277061079,1.21463490776078e-05
"124",1.93954055615681e-06,-6.97892802736235,1.32023321725223e-05
"125",7.41809783322038e-07,-6.66450390801367,1.33383498080233e-05
"126",1.73181826203669e-06,-8.1411942427499,1.34434947208451e-05
"127",2.02462039217487e-07,-7.98302155747194,1.56219134326974e-05
"128",4.80591468829282e-07,-4.93202004257004,1.09413526514627e-05
"129",6.08508865854083e-07,-5.68655150939696,1.24390355658188e-05
"130",1.84345767863554e-06,-6.82887881579236,1.27724562948035e-05
"131",2.10172961236392e-06,-5.815143431162,1.08120186019431e-05
"132",2.32870943141185e-06,-5.67447539050978,1.02825074222746e-05
"133",1.64716986371859e-06,-6.34609112204677,1.24355700986215e-05
"134",2.4521825858664e-06,-6.06375983015214,1.125689493425e-05
"135",5.48980680416857e-07,-7.2084170500747,1.3688922238662e-05
"136",1.18640564764214e-06,-7.86907790587725,1.50755553785297e-05
"137",1.84933578449704e-06,-6.49598965667155,1.17548552907333e-05
"138",-2.5356907727327e-07,-7.60771607546054,1.56847649042713e-05
"139",9.6315808740658e-07,-5.88572720813221,1.21822209440339e-05
"140",9.64482716287442e-07,-6.80581273930127,1.32652296114233e-05
"141",2.15106681263721e-06,-6.85000694559812,1.19695206433731e-05
"142",8.90137079083171e-07,-7.97376845634651,1.55290772970713e-05
"143",-2.15728045589479e-07,-6.21949992421563,1.3340908785138e-05
"144",1.16774008345339e-06,-8.05764749561281,1.504147188641e-05
"145",1.38851249496603e-06,-6.59948681980719,1.21602303369117e-05
"146",8.43623538239771e-07,-8.25158581763476,1.58112030322632e-05
"147",1.29334409737375e-06,-5.32368064814493,1.05812014694027e-05
"148",2.16695149429811e-06,-6.28486819225849,1.18582127770451e-05
"149",9.85466680303439e-07,-7.30388252891583,1.3955166595745e-05
"150",6.28263917970151e-07,-10.150549902362,1.85274842357227e-05
"151",6.28223269776556e-07,-6.49055643134267,1.32909926793809e-05
"152",5.62324921530699e-07,-6.58203120000262,1.3724976424601e-05
"153",4.30538226673564e-07,-8.93956309620325,1.74272555707453e-05
"154",1.17666573350916e-06,-8.20947227304356,1.52931962471655e-05
"155",1.04474923494393e-06,-5.50564672708064,1.10089667741037e-05
"156",2.00401400532733e-06,-6.79706744332561,1.1965071749966e-05
"157",1.22590550588539e-06,-6.27257853111041,1.23005567773525e-05
"158",9.07231720270934e-07,-6.71787004035207,1.32846918184189e-05
"159",1.79673085556245e-06,-6.4797701953687,1.17160938969262e-05
"160",1.04665970489069e-06,-8.15524370368202,1.51191803681579e-05
"161",1.71644567894794e-06,-9.03155754489621,1.57601532300737e-05
"162",1.12486362862513e-06,-6.55728709305176,1.22909873814166e-05
"163",1.03123214602125e-06,-7.04474150322403,1.3895350607254e-05
"164",1.88155401172796e-07,-7.87025630614436,1.50124148514523e-05
"165",1.77036631901825e-06,-9.23871112380924,1.5862476156615e-05
"166",8.83067695361661e-07,-8.96554894701544,1.67706882105809e-05
"167",2.97254077626336e-07,-6.1853350327815,1.3151144035787e-05
"168",1.22688366536944e-06,-7.19567198916983,1.36265572225949e-05
"169",1.4726929576045e-06,-6.34269321056217,1.21612567161343e-05
"170",3.68903700319848e-07,-6.96137262131408,1.38897603191224e-05
"171",3.27182231622091e-07,-6.75672199073161,1.38792160537518e-05
"172",1.08279854255682e-06,-7.65459167354333,1.46477902528847e-05
"173",4.37474796047831e-07,-7.60229782695571,1.48922608699014e-05
"174",1.16304163795477e-06,-8.0519296353451,1.43961395400915e-05
"175",7.30544311413625e-07,-6.95786344028101,1.3897544618524e-05
"176",2.23938027170504e-06,-7.01471050478409,1.2160629334928e-05
"177",1.49206408221368e-06,-7.54830413343176,1.39707660897074e-05
"178",1.45457229408991e-06,-6.83062867401935,1.28094706688104e-05
"179",6.18267985785863e-07,-8.45744745135053,1.62007819662785e-05
"180",5.1347949927987e-07,-7.92255339711782,1.50997970165859e-05
"181",5.40484722611939e-07,-6.87792817946638,1.37981436646952e-05
"182",1.16697167773366e-06,-6.66233592120875,1.24390882759788e-05
"183",7.21328908202486e-07,-7.75911762111555,1.49951897173177e-05
"184",1.03851284135902e-06,-5.74505390414353,1.14020969963887e-05
"185",6.79377316904869e-07,-4.78012616212712,1.07540707731679e-05
"186",1.93162459600276e-06,-7.91636813634509,1.43850591000611e-05
"187",6.82659153889302e-07,-7.37885969698459,1.50544609964285e-05
"188",1.86080637506728e-06,-6.01784415747003,1.11917390229514e-05
"189",8.30836787012763e-07,-8.360931381724,1.57930500623348e-05
"190",5.06902303811169e-07,-6.57938757944341,1.38999508615212e-05
"191",5.67709512702399e-07,-7.90629674041379,1.53746630339322e-05
"192",2.66955377359883e-07,-7.06556676948382,1.39088125212511e-05
"193",1.58071792918176e-06,-6.32484754065896,1.23023238754874e-05
"194",1.81327646243721e-06,-6.86691668160985,1.26512472791779e-05
"195",5.84466680668664e-07,-7.48980189233919,1.45396371097896e-05
"196",5.56624078575292e-07,-8.42087917713118,1.53223684424589e-05
"197",7.77119664573665e-07,-6.30427292692684,1.29602097475947e-05
"198",2.32355520058551e-06,-6.95228948645463,1.28397376864584e-05
"199",1.47023161902513e-06,-8.03741921562217,1.46885110868519e-05
"200",1.8129802423485e-06,-9.02072447992024,1.57631804942067e-05
"201",2.14044943983209e-07,-6.01829482221544,1.27904609415984e-05
"202",1.87162361931081e-06,-9.63399357954781,1.63839511793983e-05
"203",1.94775401644133e-06,-6.14872224616764,1.12623013316476e-05
"204",-8.82906589515767e-07,-4.31194936309958,1.13057317221122e-05
"205",2.13841497960067e-06,-7.33048327705111,1.30933084291039e-05
"206",4.57124866103269e-07,-6.60343822162137,1.31974052700567e-05
"207",1.07607986244807e-06,-5.94670725055274,1.15291271046766e-05
"208",4.96994281705997e-07,-5.0814701396652,1.05885387359769e-05
"209",1.6116674017216e-06,-6.94999020307479,1.31415200064661e-05
"210",-6.72015917429271e-07,-6.86045725287087,1.41065156720355e-05
"211",1.72435797163604e-06,-11.6203824384504,1.93702519427041e-05
"212",7.78905043340217e-07,-5.78697391103923,1.23672343515839e-05
"213",1.64250824214448e-06,-7.15565565791485,1.34638741464747e-05
"214",7.26712343335265e-07,-8.12845933500577,1.6049506867913e-05
"215",1.55008818763605e-06,-7.20642103706132,1.33733766743888e-05
"216",1.80408921154447e-06,-8.51881357235735,1.5040067075753e-05
"217",6.4586468801549e-09,-5.69316179804192,1.24517390537507e-05
"218",1.75342352974681e-06,-7.32502896561808,1.29870270974462e-05
"219",6.30891326283681e-07,-8.99968853567088,1.70600115088019e-05
"220",8.76509983747621e-07,-10.6330420046391,2.02060425679546e-05
"221",1.76588152055419e-06,-6.25403780458665,1.19204436439799e-05
"222",4.54828422971692e-07,-7.40675062501547,1.51322069512613e-05
"223",2.18477046953992e-06,-7.33329817364867,1.31521192155796e-05
"224",-2.3922156345856e-07,-7.02686646358034,1.4845299391664e-05
"225",1.45096472703654e-06,-7.53506036399747,1.3932735462219e-05
"226",1.61689697925544e-06,-7.24732249040845,1.35434228182e-05
"227",1.37310367766811e-06,-7.7149454548264,1.41962400710213e-05
"228",1.7329909228289e-07,-6.32978840298147,1.31091205054763e-05
"229",7.8349428740695e-07,-6.81209745220281,1.38024086402826e-05
"230",5.03236813077453e-07,-8.47338502888892,1.5795689072075e-05
"231",4.61045743197176e-07,-8.65914755305057,1.70218327487656e-05
"232",6.78363115683075e-07,-7.43809839535032,1.46914056102319e-05
"233",8.73342400801013e-07,-7.5612844651969,1.42323273607743e-05
"234",8.2923296860899e-07,-7.41397838151264,1.46559229984518e-05
"235",1.88631706606051e-06,-7.18669582691089,1.31365984320209e-05
"236",1.54993021363213e-06,-8.74613246624862,1.63260268788624e-05
"237",5.41961409022179e-07,-7.54292343377732,1.50282760497605e-05
"238",6.31032284115687e-07,-6.84546660201258,1.37752282259319e-05
